CompteurSec,Datation GPS,Pump-Cold W,Dewar-Cover,Tmp Air Ext ,Temp Air Int ,Miroir Siderost,Med Bench, Detect Mount, Upp Tk ,Low Tk, Frame EL, Frame CE, Rot Angle, Longi, Latitude, Altitude, DV Az, DV EL, DV Psi, DV Asc, DV Dec, DV Theta, Estim DV (0=NAC 1=DTU 2=GUI), ConsAz, ConsEl, ConsPsi, ConsAsc, ConsDec, ConsTheta
515,06/09/23 00:18:41,1242.6,1243,25.7,24.2,24.1,33.5,35.1,24.5,24.2,-9.73745,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,235.922,28.6213,128.348,0,31.5,45.6,0,300.817,63.6733,103.817
520,06/09/23 00:18:47,1242.6,1243,25.8,24.2,24.2,33.4,35.2,24.5,24.2,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.095,179.659,235.943,28.6213,128.348,0,31.5,45.6,0,300.837,63.6733,103.817
525,06/09/23 00:18:52,1242.6,1243,25.8,24.2,24.2,33.4,35.2,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,235.967,28.6213,128.348,0,31.5,45.6,0,300.861,63.6733,103.817
530,06/09/23 00:18:57,1242.6,1243,25.8,24.2,24.1,33.4,35.1,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,235.987,28.6213,128.348,0,31.5,45.6,0,300.881,63.6733,103.817
535,06/09/23 00:19:02,1242.6,1243,25.8,24.2,24.1,33.4,35.1,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.007,28.6213,128.348,0,31.5,45.6,0,300.901,63.6733,103.817
540,06/09/23 00:19:07,1242.6,1243,25.8,24.2,24.1,33.4,35.1,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.031,28.6213,128.348,0,31.5,45.6,0,300.925,63.6733,103.817
545,06/09/23 00:19:12,1242.6,1243,25.8,24.2,24.1,33.4,35.1,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.095,179.659,236.051,28.6213,128.348,0,31.5,45.6,0,300.945,63.6733,103.817
550,06/09/23 00:19:17,1242.6,1243,25.7,24.2,24.1,33.5,35.1,24.5,24.2,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.071,28.6212,128.348,0,31.5,45.6,0,300.965,63.6733,103.817
555,06/09/23 00:19:22,1242.6,1243,25.7,24.2,24.1,33.5,35.1,24.5,24.2,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.095,179.659,236.091,28.6213,128.348,0,31.5,45.6,0,300.985,63.6733,103.817
560,06/09/23 00:19:27,1242.6,1243,25.7,24,24.2,33.5,35.1,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.115,28.6212,128.348,0,31.5,45.6,0,301.009,63.6733,103.817
565,06/09/23 00:19:32,1242.6,1243,25.7,24,24.2,33.5,35.1,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.135,28.6212,128.348,0,31.5,45.6,0,301.029,63.6733,103.817
570,06/09/23 00:19:37,1242.6,1243,25.7,24.2,24.1,33.4,35.1,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.095,179.659,236.155,28.6213,128.348,0,31.5,45.6,0,301.049,63.6733,103.817
575,06/09/23 00:19:42,1242.6,1243,25.7,24.2,24.1,33.4,35.1,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.179,28.6213,128.348,0,31.5,45.6,0,301.073,63.6733,103.817
580,06/09/23 00:19:47,1242.6,1243,25.7,24.1,24.2,33.4,35.1,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.095,179.659,236.199,28.6213,128.348,0,31.5,45.6,0,301.093,63.6733,103.817
585,06/09/23 00:19:53,1242.6,1243,25.7,24.1,24.2,33.4,35.1,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.219,28.6213,128.348,0,31.5,45.6,0,301.114,63.6733,103.817
590,06/09/23 00:19:58,1242.6,1243,25.7,24.1,24.1,33.4,35.1,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.239,28.6212,128.348,0,31.5,45.6,0,301.134,63.6733,103.817
595,06/09/23 00:20:03,1242.6,1243,25.7,24.1,24.1,33.4,35.1,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.095,179.659,236.263,28.6213,128.348,0,31.5,45.6,0,301.158,63.6733,103.817
600,06/09/23 00:20:08,1242.6,1243,25.7,24.1,24.2,33.4,35.1,24.5,24.2,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.283,28.6213,128.348,0,31.5,45.6,0,301.178,63.6733,103.817
605,06/09/23 00:20:13,1242.6,1243,25.7,24.1,24.2,33.4,35.1,24.5,24.2,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.303,28.6213,128.348,0,31.5,45.6,0,301.198,63.6733,103.817
610,06/09/23 00:20:18,1242.6,1243,25.7,24.2,24.1,33.4,35,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.095,179.659,236.328,28.6213,128.348,0,31.5,45.6,0,301.222,63.6733,103.817
615,06/09/23 00:20:23,1242.6,1243,25.7,24.2,24.1,33.4,35,24.5,24.2,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.348,28.6213,128.348,0,31.5,45.6,0,301.242,63.6733,103.817
620,06/09/23 00:20:28,1242.6,1243,25.7,24.1,24.1,33.4,35.1,24.5,24.2,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.368,28.6213,128.348,0,31.5,45.6,0,301.262,63.6733,103.817
625,06/09/23 00:20:33,1242.6,1243,25.7,24.1,24.1,33.4,35.1,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.175,80.0949,179.601,236.395,28.6136,128.343,0,31.5,45.6,0,301.282,63.6733,103.817
630,06/09/23 00:20:38,1242.6,1243,25.8,24.2,24.1,33.4,35.1,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.412,28.6213,128.348,0,31.5,45.6,0,301.306,63.6733,103.817
635,06/09/23 00:20:43,1242.6,1243,25.8,24.2,24.1,33.4,35,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.095,179.659,236.432,28.6213,128.348,0,31.5,45.6,0,301.326,63.6733,103.817
640,06/09/23 00:20:48,1242.6,1243,25.7,24.2,24.1,33.4,35,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.452,28.6213,128.348,0,31.5,45.6,0,301.346,63.6733,103.817
645,06/09/23 00:20:53,1242.6,1243,25.7,24.2,24.1,33.4,35,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.175,80.0949,179.601,236.483,28.6136,128.343,0,31.5,45.6,0,301.37,63.6733,103.817
650,06/09/23 00:20:59,1242.6,1243,25.7,24.1,24.1,33.4,35,24.5,24.2,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.496,28.6213,128.348,0,31.5,45.6,0,301.39,63.6733,103.817
655,06/09/23 00:21:04,1242.6,1243,25.7,24.1,24.1,33.4,35,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.175,80.0949,179.601,236.523,28.6136,128.343,0,31.5,45.6,0,301.41,63.6733,103.817
660,06/09/23 00:21:09,1242.6,1243,25.8,24.1,24.2,33.4,35,24.5,24.2,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.095,179.659,236.54,28.6213,128.348,0,31.5,45.6,0,301.434,63.6733,103.817
665,06/09/23 00:21:14,1242.6,1243,25.8,24.1,24.2,33.4,35,24.5,24.2,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.56,28.6213,128.348,0,31.5,45.6,0,301.454,63.6733,103.817
670,06/09/23 00:21:19,1242.6,1243,25.7,24.1,24.1,33.4,35,24.5,24.2,-9.73745,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.58,28.6213,128.348,0,31.5,45.6,0,301.475,63.6733,103.817
675,06/09/23 00:21:24,1242.6,1243,25.7,24.1,24.1,33.4,35,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.095,179.659,236.6,28.6214,128.348,0,31.5,45.6,0,301.495,63.6733,103.817
680,06/09/23 00:21:29,1242.6,1243,25.8,24.1,24.2,33.4,35,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.624,28.6213,128.348,0,31.5,45.6,0,301.519,63.6733,103.817
685,06/09/23 00:21:34,1242.6,1243,25.8,24.1,24.2,33.4,35,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.644,28.6213,128.348,0,31.5,45.6,0,301.539,63.6733,103.817
690,06/09/23 00:21:39,1242.6,1243,25.8,24.3,24.2,33.4,35,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.095,179.659,236.664,28.6214,128.348,0,31.5,45.6,0,301.559,63.6733,103.817
695,06/09/23 00:21:44,1242.6,1243,25.8,24.3,24.2,33.4,35,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.688,28.6213,128.348,0,31.5,45.6,0,301.583,63.6733,103.817
700,06/09/23 00:21:49,1242.6,1243,25.7,24.2,24.2,33.4,35,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.095,179.659,236.709,28.6214,128.348,0,31.5,45.6,0,301.603,63.6733,103.817
705,06/09/23 00:21:54,1242.6,1243,25.7,24.2,24.2,33.4,35,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.729,28.6213,128.348,0,31.5,45.6,0,301.623,63.6733,103.817
710,06/09/23 00:22:00,1242.6,1243,25.7,24.2,24.2,33.4,35,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.749,28.6213,128.348,0,31.5,45.6,0,301.643,63.6733,103.817
715,06/09/23 00:22:05,1242.6,1243,25.7,24.2,24.2,33.4,35.1,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.095,179.659,236.773,28.6214,128.348,0,31.5,45.6,0,301.667,63.6733,103.817
720,06/09/23 00:22:10,1242.6,1243,25.7,24.2,24.2,33.4,35.1,24.5,24.2,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.793,28.6213,128.348,0,31.5,45.6,0,301.687,63.6733,103.817
725,06/09/23 00:22:15,1242.6,1243,25.7,24.2,24.2,33.4,35,24.5,24.2,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.813,28.6213,128.348,0,31.5,45.6,0,301.707,63.6733,103.817
730,06/09/23 00:22:20,1242.6,1243,25.8,24.2,24.1,33.4,35,24.5,24.2,-9.73745,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.837,28.6213,128.348,0,31.5,45.6,0,301.731,63.6733,103.817
735,06/09/23 00:22:25,1242.6,1243,25.8,24.2,24.1,33.3,35,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.857,28.6213,128.348,0,31.5,45.6,0,301.751,63.6733,103.817
740,06/09/23 00:22:30,1242.6,1243,25.8,24.2,24.1,33.3,35,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.095,179.659,236.877,28.6213,128.348,0,31.5,45.6,0,301.771,63.6733,103.817
745,06/09/23 00:22:35,1242.6,1243,25.8,24.2,24.1,33.4,35,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.897,28.6213,128.348,0,31.5,45.6,0,301.791,63.6733,103.817
750,06/09/23 00:22:40,1242.6,1243,25.8,24.3,24.1,33.4,35,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.921,28.6213,128.348,0,31.5,45.6,0,301.815,63.6733,103.817
755,06/09/23 00:22:45,1242.6,1243,25.8,24.3,24.1,33.4,35,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.095,179.659,236.941,28.6213,128.348,0,31.5,45.6,0,301.835,63.6733,103.817
760,06/09/23 00:22:50,1242.6,1243,25.8,24.3,24.1,33.4,35,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.175,80.0949,179.601,236.968,28.6136,128.343,0,31.5,45.6,0,301.856,63.6733,103.817
765,06/09/23 00:22:55,1242.6,1243,25.8,24,24.2,33.4,35,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,236.985,28.6213,128.348,0,31.5,45.6,0,301.88,63.6733,103.817
770,06/09/23 00:23:00,1242.6,1243,25.8,24,24.2,33.4,35,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.175,80.0949,179.601,237.012,28.6136,128.343,0,31.5,45.6,0,301.9,63.6733,103.817
775,06/09/23 00:23:06,1242.6,1243,25.8,24.2,24.1,33.4,35.1,24.5,24.2,-9.73745,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,237.025,28.6213,128.348,0,31.5,45.6,0,301.92,63.6733,103.817
780,06/09/23 00:23:11,1242.6,1243,25.8,24.2,24.1,33.4,35.1,24.5,24.2,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,237.045,28.6213,128.348,0,31.5,45.6,0,301.94,63.6733,103.817
785,06/09/23 00:23:16,1242.6,1243,25.8,24.4,24.1,33.4,35,24.5,24.2,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,237.07,28.6213,128.348,0,31.5,45.6,0,301.964,63.6733,103.817
790,06/09/23 00:23:21,1242.6,1243,25.8,24.4,24.1,33.4,35,24.5,24.2,-9.73745,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.175,80.0949,179.601,237.097,28.6136,128.343,0,31.5,45.6,0,301.984,63.6733,103.817
795,06/09/23 00:23:26,1242.6,1243,25.7,24.3,24.1,33.4,35,24.5,24.2,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.175,80.0949,179.601,237.117,28.6136,128.343,0,31.5,45.6,0,302.004,63.6733,103.817
800,06/09/23 00:23:31,1242.6,1243,25.7,24.3,24.1,33.4,35,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,237.134,28.6213,128.348,0,31.5,45.6,0,302.028,63.6733,103.817
805,06/09/23 00:23:36,1242.6,1243,25.7,24.2,24.1,33.4,35.1,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.175,80.0949,179.601,237.161,28.6136,128.343,0,31.5,45.6,0,302.048,63.6733,103.817
810,06/09/23 00:23:41,1242.6,1243,25.7,24.2,24.1,33.4,35.1,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,237.174,28.6213,128.348,0,31.5,45.6,0,302.068,63.6733,103.817
815,06/09/23 00:23:46,1242.6,1243,25.7,24.2,24.1,33.4,35.1,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,237.194,28.6212,128.348,0,31.5,45.6,0,302.088,63.6733,103.817
820,06/09/23 00:23:51,1242.6,1243,25.7,24.2,24.1,33.4,35.1,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,237.218,28.6212,128.348,0,31.5,45.6,0,302.112,63.6733,103.817
825,06/09/23 00:23:56,1242.6,1243,25.7,24.1,24.1,33.4,35,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.095,179.659,237.238,28.6213,128.348,0,31.5,45.6,0,302.132,63.6733,103.817
830,06/09/23 00:24:01,1242.6,1243,25.7,24.1,24.1,33.4,35,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,237.258,28.6213,128.348,0,31.5,45.6,0,302.152,63.6733,103.817
835,06/09/23 00:24:06,1242.6,1243,25.7,24.2,24.2,33.4,35,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,237.282,28.6212,128.348,0,31.5,45.6,0,302.176,63.6733,103.817
840,06/09/23 00:24:11,1242.6,1243,25.7,24.2,24.2,33.4,35,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,237.302,28.6212,128.348,0,31.5,45.6,0,302.196,63.6733,103.817
845,06/09/23 00:24:17,1242.6,1243,25.7,24.2,24.1,33.4,35.1,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,237.322,28.6212,128.348,0,31.5,45.6,0,302.217,63.6733,103.817
850,06/09/23 00:24:22,1242.6,1243,25.7,24.2,24.1,33.4,35.1,24.5,24.2,-9.73745,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.095,179.659,237.346,28.6213,128.348,0,31.5,45.6,0,302.241,63.6733,103.817
855,06/09/23 00:24:27,1242.6,1243,25.8,24.3,24.2,33.4,35,24.5,24.2,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,237.366,28.6213,128.348,0,31.5,45.6,0,302.261,63.6733,103.817
860,06/09/23 00:24:32,1242.6,1243,25.8,24.3,24.2,33.4,35,24.5,24.2,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,237.386,28.6213,128.348,0,31.5,45.6,0,302.281,63.6733,103.817
865,06/09/23 00:24:37,1242.6,1243,25.7,24.1,24.1,33.4,35,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.095,179.659,237.407,28.6213,128.348,0,31.5,45.6,0,302.301,63.6733,103.817
870,06/09/23 00:24:42,1242.6,1243,25.7,24.1,24.1,33.4,35,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,237.431,28.6213,128.348,0,31.5,45.6,0,302.325,63.6733,103.817
875,06/09/23 00:24:47,1242.6,1243,25.8,24.2,24.2,33.4,35.1,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,237.451,28.6213,128.348,0,31.5,45.6,0,302.345,63.6733,103.817
880,06/09/23 00:24:52,1242.6,1243,25.8,24.2,24.2,33.4,35.1,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.095,179.659,237.471,28.6213,128.348,0,31.5,45.6,0,302.365,63.6733,103.817
885,06/09/23 00:24:57,1242.6,1243,25.7,24.2,24.1,33.4,35,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,237.495,28.6213,128.348,0,31.5,45.6,0,302.389,63.6733,103.817
890,06/09/23 00:25:02,1242.6,1243,25.7,24.2,24.1,33.4,35,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,237.515,28.6213,128.348,0,31.5,45.6,0,302.409,63.6733,103.817
895,06/09/23 00:25:07,1242.6,1243,25.8,24.1,24.2,33.4,35,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.095,179.659,237.535,28.6213,128.348,0,31.5,45.6,0,302.429,63.6733,103.817
900,06/09/23 00:25:12,1242.6,1243,25.8,24.1,24.2,33.4,35,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,237.555,28.6213,128.348,0,31.5,45.6,0,302.449,63.6733,103.817
905,06/09/23 00:25:17,1242.6,1243,25.7,24.3,24.2,33.4,35,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,237.579,28.6213,128.348,0,31.5,45.6,0,302.473,63.6733,103.817
910,06/09/23 00:25:23,1242.6,1243,25.7,24.3,24.2,33.4,35,24.4,24.2,-9.73745,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,237.599,28.6213,128.348,0,31.5,45.6,0,302.493,63.6733,103.817
915,06/09/23 00:25:28,1242.6,1243,25.7,24.3,24.1,33.4,35,24.4,24.2,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,237.619,28.6213,128.348,0,31.5,45.6,0,302.513,63.6733,103.817
920,06/09/23 00:25:33,1242.6,1243,25.7,24.3,24.1,33.4,34.9,24.4,24.1,-9.73745,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,237.643,28.6213,128.348,0,31.5,45.6,0,302.537,63.6733,103.817
925,06/09/23 00:25:38,1242.6,1243,25.8,24.2,24.1,33.4,34.9,24.4,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.233,80.0949,179.659,237.663,28.6214,128.347,0,31.5,45.6,0,302.557,63.6733,103.817
930,06/09/23 00:25:43,1242.6,1243,25.8,24.2,24.1,33.4,35,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.095,179.659,237.683,28.6214,128.348,0,31.5,45.6,0,302.578,63.6733,103.817
935,06/09/23 00:25:48,1242.6,1243,25.8,24.2,24.1,33.4,35,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,237.703,28.6213,128.348,0,31.5,45.6,0,302.598,63.6733,103.817
940,06/09/23 00:25:53,1242.6,1243,25.8,24.2,24.1,33.4,35,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.0949,179.659,237.727,28.6213,128.348,0,31.5,45.6,0,302.622,63.6733,103.817
945,06/09/23 00:25:58,1242.6,1243,25.8,24.2,24.2,33.4,35,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.232,80.095,179.659,237.747,28.6214,128.348,0,31.5,45.6,0,302.642,63.6733,103.817
950,06/09/23 00:26:03,1242.6,1243,25.8,24.2,24.2,33.4,35,24.4,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.233,80.0949,179.659,237.767,28.6214,128.347,0,31.5,45.6,0,302.662,63.6733,103.817
955,06/09/23 00:26:08,1242.6,1243,25.8,24.2,24.2,33.4,35,24.4,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.233,80.0949,179.659,237.791,28.6214,128.347,0,31.5,45.6,0,302.686,63.6733,103.817
960,06/09/23 00:26:13,1242.6,1243,25.8,24.2,24.2,33.3,34.9,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.233,80.095,179.659,237.812,28.6214,128.347,0,31.5,45.6,0,302.706,63.6733,103.817
965,06/09/23 00:26:18,1242.6,1243,25.8,24.1,24.2,33.3,34.9,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.233,80.0949,179.659,237.832,28.6214,128.347,0,31.5,45.6,0,302.726,63.6733,103.817
970,06/09/23 00:26:23,1242.6,1243,25.8,24.1,24.2,33.4,34.9,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.233,80.0949,179.659,237.856,28.6214,128.347,0,31.5,45.6,0,302.75,63.6733,103.817
975,06/09/23 00:26:29,1242.6,1243,25.7,24.1,24.2,33.4,34.9,24.5,24.2,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.233,80.095,179.659,237.876,28.6214,128.347,0,31.5,45.6,0,302.77,63.6733,103.817
980,06/09/23 00:26:34,1242.6,1243,25.7,24.1,24.2,33.3,34.9,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.233,80.0949,179.659,237.896,28.6214,128.347,0,31.5,45.6,0,302.79,63.6733,103.817
985,06/09/23 00:26:39,1242.6,1243,25.7,24.3,24.2,33.3,34.9,24.5,24.2,-9.73745,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.233,80.0949,179.659,237.916,28.6214,128.347,0,31.5,45.6,0,302.81,63.6733,103.817
990,06/09/23 00:26:44,1242.6,1243,25.7,24.3,24.2,33.4,34.9,24.5,24.2,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.233,80.0849,179.66,237.931,28.6152,128.351,0,31.5,45.6,0,302.834,63.6733,103.817
995,06/09/23 00:26:49,1242.6,1243,25.7,24.1,24.2,33.4,34.9,24.5,24.2,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.234,80.0849,179.66,237.951,28.6152,128.351,0,31.5,45.6,0,302.854,63.6733,103.817
1000,06/09/23 00:26:54,1242.6,1243,25.7,24.1,24.2,33.4,34.9,24.5,24.2,-9.73745,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.234,80.0849,179.66,237.971,28.6153,128.351,0,31.5,45.6,0,302.874,63.6733,103.817
1005,06/09/23 00:26:59,1242.6,1243,25.7,24.1,24.2,33.4,34.9,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.234,80.0849,179.66,237.995,28.6153,128.351,0,31.5,45.6,0,302.898,63.6733,103.817
1010,06/09/23 00:27:04,1242.6,1243,25.7,24.1,24.2,33.4,35,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.234,80.0949,179.659,238.024,28.6215,128.346,0,31.5,45.6,0,302.918,63.6733,103.817
1015,06/09/23 00:27:09,1242.6,1243,25.7,24.2,24.1,33.4,35,24.5,24.2,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.234,80.0949,179.659,238.044,28.6215,128.346,0,31.5,45.6,0,302.939,63.6733,103.817
1020,06/09/23 00:27:14,1242.6,1243,25.7,24.2,24.1,33.4,34.9,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.234,80.095,179.659,238.064,28.6215,128.346,0,31.5,45.6,0,302.959,63.6733,103.817
1025,06/09/23 00:27:19,1242.6,1243,25.7,24.1,24.2,33.4,34.9,24.5,24.2,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.234,80.0949,179.659,238.088,28.6215,128.346,0,31.5,45.6,0,302.983,63.6733,103.817
