Index,Filename,Directory,IMNO_1,ModificationTime,FileSize_Mo,CreationTime,CreationTime_ISO8601,dir_path,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,BZERO,BSCALE,ADD_COMM,IMG_SIZE,SOFT_VER,DATE,EXPTIME,EMGAIN,GAIN1,VSS,IMNO,IMBURST,SHUTTER,ROS,OFFSET,TEMPDATE,TEMPTIME,TEMPA,TEMPB,TEMPC,TEMPD,OBSTYPE,median_physical,mean_physical,Col2ColDiff_pre_scan,Line2lineDiff_pre_scan,SaturatedPixels,median_pre_scan,mean_pre_scan,std_pre_scan,stdXY,stdXY_Top,stdXY_Bottom,stdXY_pre_scan,BottomImage,TopImage,BottomImage_median,TopImage_median,flat,percentile_04,percentile_998,hist_bias,hist_ron,hist_gain,hist_flux,e_per_hour,FRAC5SIG,BIAS_ADU,RN_E-,GAINEM,SCIC,FLUX,SMEARING,MCIC,Path
112,image000104.fits,EXPTIME_5.0,000104,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_5.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:55:49,5.0,10700,0.0,0,104,3,0,1,800,06/30/23,18:55:11,32.727855,-157.173858,-162.755004,-96.120254,OBJECT,844.8059917114435,845.2454135338346,-0.010874818752881765,-0.0049999999999954525,0.0,844.0,844.3707153214114,5.5471907834398735,25.61225283094082,10.347176678825187,47.10848563723364,5.5471907834398735,2.6336191923577417,-0.27795918367348804,2.0,-1.0,0.0,838,964,844.0204999999994,41.907917429885565,697.0431986306215,0.01,7.2,0.011461676933141991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_5.0/image000104.fits
113,image000105.fits,EXPTIME_5.0,000105,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_5.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:56:03,5.0,10700,0.0,0,105,3,0,1,800,06/30/23,18:55:11,32.727855,-157.173858,-162.755004,-96.120254,OBJECT,845.5607263222178,846.0667669172932,0.0012083131948656956,0.058749999999918145,0.0,845.0,845.1338315611406,5.58425836234054,47.099044425420956,11.694092287090609,60.17816504371303,5.58425836234054,2.4349174989145013,-0.5212244897959408,2.0,-2.0,0.0,839,965,845.0204999999994,42.07827431635266,743.2347456324425,0.01,7.2,0.011316500932049027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_5.0/image000105.fits
114,image000106.fits,EXPTIME_5.0,000106,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_5.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:56:17,5.0,10700,0.0,0,106,3,0,1,800,06/30/23,18:56:11,32.726821,-157.194610,-162.765563,-96.095458,OBJECT,846.2541772788088,846.734641245972,0.001449975833679673,0.035000000000081855,0.0,846.0,845.8347402126632,5.849918989180369,44.022862656850805,14.01866123438899,62.985356134600565,5.849918989180369,2.196007381676054,-0.6665816326531058,1.0,-2.0,0.0,839,966,845.0204999999994,42.241387997911374,704.7935423995211,0.01,7.2,0.011526766989023522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_5.0/image000106.fits
115,image000128.fits,EXPTIME_50.0,000128,230711.1549,13.31,230711.1549,2023-07-11T15:49:47,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_50.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T19:09:51,50.0,10700,0.0,0,128,3,0,1,800,06/30/23,19:09:11,32.785911,-157.218109,-162.832000,-96.104751,OBJECT,931.615579620785,934.4340102040817,0.016916384726869182,0.009999999999990905,0.0,931.0,930.9793136781053,6.987401478563451,105.81886639078002,20.431446007092937,132.0596710274252,6.987401478563451,6.160968302214542,-0.006683673469410678,2.0,-3.0,0.0,924,1185,930.0204999999994,46.83283414610854,1144.8024748879607,0.023845041561180953,1.7168429924050286,0.027168626698538843,930.474,50.2687,1156.58,0.005,0.02343,0.5,0.005,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_50.0/image000128.fits
116,image000129.fits,EXPTIME_50.0,000129,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_50.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T19:10:50,50.0,10700,0.0,0,129,3,0,1,800,06/30/23,19:10:10,32.800876,-157.248153,-162.810424,-96.106597,OBJECT,932.030435900655,934.65400698174,0.01546640889318951,-0.10874999999998636,0.0,931.0,931.411159980667,6.933870306459348,87.15459167511378,19.165085224635302,127.69807345656521,6.933870306459348,6.521430742509779,0.10770408163261891,3.0,-2.0,0.0001316495730328083,924,1179,931.0204999999994,46.96123889219115,1138.994809237106,0.022463787459942458,1.617392697115857,0.025393771344132364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_50.0/image000129.fits
117,image000130.fits,EXPTIME_50.0,000130,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_50.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T19:11:49,50.0,10700,0.0,0,130,3,0,1,800,06/30/23,19:11:11,32.794940,-157.228698,-162.838653,-96.130737,OBJECT,932.2406308264947,935.6504940923738,0.00072498791689668,0.024999999999977263,0.0,931.0,931.6120855485742,6.75182687630875,152.00006286841065,22.198108696782743,195.93149638943743,6.75182687630875,7.860638297872356,0.8119897959184073,3.0,-2.0,4.328251267246294e-05,924,1191,931.0204999999994,46.663185301776586,1171.1793491104643,0.021958119621506678,1.580984612748481,0.02642217384004925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_50.0/image000130.fits
118,image000066.fits,EXPTIME_0.0,000066,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10800.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:49:23,0.0,10800,0.0,0,66,20,0,1,800,06/30/23,18:49:10,32.656898,-157.162078,-162.714965,-96.127960,OBJECT,830.6456656039159,831.2621809881847,-0.007733204446594755,-0.041249999999990905,0.0,830.0,830.4260101498309,7.8523311830997145,14.556227166205609,18.924573448460183,11.79682227621789,7.8523311830997145,1.1530959617889494,1.5776530612245097,0.0,0.0,0.0,824,979,830.0134999999996,39.105851863811054,878.2552032119412,0.01,inf,0.012966109034703759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10800.0/EXPTIME_0.0/image000066.fits
119,image000067.fits,EXPTIME_0.0,000067,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10800.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:49:32,0.0,10800,0.0,0,67,20,0,1,800,06/30/23,18:49:10,32.656898,-157.162078,-162.714965,-96.127960,OBJECT,830.2428141142716,830.8194205155746,-0.0045915901400803705,-0.001249999999913598,0.0,830.0,830.012468583857,7.048614617357452,14.305422441967423,15.748802512852118,11.849642088996601,7.048614617357452,0.5524989144594201,1.2151530612244414,0.0,0.0,0.0,824,978,830.0204999999994,39.279538223699134,895.2498570504296,0.01,inf,0.012029153508947248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10800.0/EXPTIME_0.0/image000067.fits
120,image000068.fits,EXPTIME_0.0,000068,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10800.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:49:41,0.0,10800,0.0,0,68,20,0,1,800,06/30/23,18:49:10,32.656898,-157.162078,-162.714965,-96.127960,OBJECT,829.9823292882877,830.7351664876477,0.0,-0.023750000000063665,0.0,829.0,829.7716457225713,7.223346385805907,59.07387791786461,17.408235937535228,11.602469915514884,7.223346385805907,1.2762288319582922,1.9233673469387895,1.0,0.0,0.0,824,979,829.0134999999996,39.039427163129346,846.8962779185081,0.01,inf,0.01259012217042034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10800.0/EXPTIME_0.0/image000068.fits
121,image000069.fits,EXPTIME_0.0,000069,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10800.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:49:50,0.0,10800,0.0,0,69,20,0,1,800,06/30/23,18:49:10,32.656898,-157.162078,-162.714965,-96.127960,OBJECT,829.8131089212109,830.4786659505908,-0.029724504591513323,-0.014999999999986358,0.0,829.0,829.5982745287579,7.182505289451272,48.20523494290041,15.88500955978932,11.496432080081775,7.182505289451272,1.0898805905341078,1.701377551020414,0.0,0.0,0.0,824,975,829.0134999999996,39.34731238376623,857.4922228609336,0.01,inf,0.012459461115981847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10800.0/EXPTIME_0.0/image000069.fits
122,image000070.fits,EXPTIME_0.0,000070,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10800.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:49:59,0.0,10800,0.0,0,70,20,0,1,800,06/30/23,18:49:10,32.656898,-157.162078,-162.714965,-96.127960,OBJECT,829.6426236962411,830.2068297529538,0.0340744320928934,0.007500000000050022,0.0,829.0,829.4597970033833,7.581238158941542,14.24377704109289,17.632134347292812,11.559317299965354,7.581238158941542,0.9052192792009919,1.695306122448983,0.0,0.0,0.0,824,974,829.0134999999996,39.01670947861954,844.006964410654,0.01,inf,0.012138606631863108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10800.0/EXPTIME_0.0/image000070.fits
123,image000071.fits,EXPTIME_0.0,000071,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10800.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:50:07,0.0,10800,0.0,0,71,20,0,1,800,06/30/23,18:49:10,32.656898,-157.162078,-162.714965,-96.127960,OBJECT,829.5391569500382,830.1107846401719,-0.015466408893303196,-0.01125000000001819,0.0,829.0,829.3382225712904,7.5814187158824105,14.083202513502636,17.96658357055771,11.659822781968467,7.5814187158824105,0.8281024750325514,1.6718367346938976,0.0,0.0,0.0,823,973,829.0204999999994,39.26518303482987,827.9079146426917,0.01,inf,0.012174631409936106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10800.0/EXPTIME_0.0/image000071.fits
